"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-7.16398884235555,-7.81030556558601,5.49569256244799,3.3754290262479,4.15780974875952,3.00021903680822,5.31540046071083
"Bird Island","BI10","BI10.5",197,194,195,194.5,-7.18177257260924,-7.49844759389385,4.21641311097253,2.09614957477244,4.1432560764465,2.98559165164611,5.3009205012469
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-6.53982297405719,-7.78035413000649,3.74336890123433,1.62310536503424,4.66860840498073,3.5126289939226,5.82458781603886
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-6.75911722230931,-7.5805491094082,5.07847074812285,2.95820721192276,4.48914455888865,3.33281549420455,5.64547362357275
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-6.90105165728758,-7.80314200921476,4.29914195414763,2.17887841794754,4.37298966747162,3.21630922543992,5.52967010950333
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-6.83090495485305,-8.06475919965345,3.9379798934123,1.81771635721221,4.43039562822944,3.27390112104408,5.5868901354148
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-7.35513405674671,-7.69890934579531,4.17148780111106,2.05122426491097,4.00138222906784,2.84291872822822,5.15984572990747
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-7.17842247431598,-8.31612324698652,3.71531404759859,1.5950505113985,4.14599769657237,2.98834727533923,5.30364811780552
"Bird Island","BI10","BI10.7",271,265,266,265.5,-6.76423417176982,-7.41281895806847,4.04078412348808,1.92052058728799,4.48495700067516,3.3286169754298,5.64129702592052
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-7.40258364986602,-7.97894582204792,3.67060434951071,1.55034081331062,3.96255090291785,2.80384326420957,5.12125854162612
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-6.42339668240363,-7.22741819203148,4.01830325933705,1.89803972313696,4.76388819573184,3.60799900832603,5.91977738313766
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-6.76498045879395,-7.30863232678482,4.00298409034192,1.88272055414183,4.48434626172187,3.32800462724895,5.6406878961948
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-6.15826735993737,-7.78974576298928,4.38980958875902,2.26954605255893,4.98086209404803,3.82493133477443,6.13679285332163
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-6.73729746139814,-8.00869202247676,4.26212573508231,2.14186219888222,4.50700119783445,3.35071743765514,5.66328495801377
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-7.1239185160738,-7.71083645119134,5.60776646978262,3.48750293358253,4.19060210389882,3.03317184536272,5.34803236243491
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-6.68523808780644,-7.22635238437831,3.87669896856894,1.75643543236884,4.54960503028504,3.393419978511,5.70579008205908
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-7.05733088191298,-7.90543028661344,4.26621517220479,2.1459516360047,4.24509542975629,3.0879145325902,5.40227632692238
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-6.82531369225957,-7.36259245633421,4.1458801859122,2.02561664971211,4.43497135010785,3.27849063112414,5.59145206909156
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-6.25480477724419,-7.75186860970304,4.25477583690087,2.13451230070078,4.901858762498,3.74598288497441,6.0577346400216
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-6.66360116468381,-7.29125271919971,4.61205455325781,2.49179101705772,4.5673120402597,3.41116412304828,5.72345995747113
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-6.405650895179,-7.24228819662512,4.23820457443249,2.1179410382324,4.77841081660607,3.62252956725561,5.93429206595652
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-6.6335327490221,-7.30233032949087,4.25506676280208,2.13480322660199,4.59191913125071,3.43581902526075,5.74801923724068
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-6.88231300412711,-7.38150781388536,4.58390305625152,2.46363952005143,4.38832482009677,3.23169639583442,5.54495324435911
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.41742699223658,-7.55247263453089,4.40567025787697,2.28540672167688,4.76877361140461,3.61288726603273,5.92465995677648
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-6.52298554348706,-7.44881944792743,5.61348842504215,3.49322488884206,4.68238765396928,3.52642538510725,5.83834992283132
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.33457348860687,-7.5490315492272,4.36556304662388,2.24529951042379,4.83657843776054,3.6807135655338,5.99244330998729
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-6.71239563045904,-7.32888403920345,4.09825557805275,1.97799204185266,4.52738011059977,3.37114521606306,5.68361500513648
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-6.35358134816144,-7.49830460987874,5.77413731566368,3.65387377946359,4.82102297468375,3.66515613979085,5.97688980957664
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.35454017613146,-7.62670783950016,4.68151467135203,2.56125113515193,4.82023829858479,3.66437131793491,5.97610527923467
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.54771353100569,-7.76027930064519,4.5856816451236,2.46541810892351,4.66215100945361,3.50616308865895,5.81813893024827
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-6.67762320977471,-7.45772088491194,3.97930816378938,1.85904462758929,4.55583681844177,3.399665096322,5.71200854056155
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-6.55527053228947,-7.69385720565205,3.84905447467711,1.72879093847702,4.65596658589431,3.49997023010148,5.81196294168714
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-6.25366052455777,-7.41937421137581,4.23367920911665,2.11341567291656,4.90279518463238,3.74691892314418,6.05867144612058
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.4423489106334,-6.91054161787172,5.87234844343613,3.75208490723604,4.74837825966541,3.59247889615164,5.90427762317918
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.39623217738819,-4.86262287041474,5.30804589904339,3.1877823628433,6.42285892401627,5.25796415037721,7.58775369765533
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-6.23593718117877,-7.72069931575146,5.74123239556141,3.62096885936132,4.91729943813542,3.76141641281631,6.07318246345453
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-6.19399407945704,-7.61544251761898,5.86733159870463,3.74706806250454,4.95162441661529,3.79571927317023,6.10752956006035
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-6.44118766508373,-7.25137392255517,4.74869687800914,2.62843334180905,4.74932858825023,3.59342989869823,5.90522727780222
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.71413024183406,-7.69244572806907,4.66120673160248,2.54094319540239,4.52596055659269,3.3697223562133,5.68219875697207
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-6.27932762454784,-7.23165890371131,4.10532182269821,1.98505828649812,4.88178999859143,3.7259208128461,6.03765918433677
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.77725280231641,-7.68635916715111,4.17170682131633,2.05144328511624,4.47430294327344,3.31793445612097,5.63067143042592
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.50827566540971,-7.31375576360322,4.47682326820407,2.35655973200398,4.69442577770645,3.53847735199834,5.85037420341456
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.50817474845236,-6.05539441174533,5.13503054288322,3.01476700668313,5.51287842052737,4.35539386404536,6.67036297700937
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-6.18973631171005,-7.58415539161065,4.34900474774693,2.22874121154684,4.95510884624229,3.79920097717266,6.11101671531193
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.52289924198415,-6.96767652007259,6.00988763234206,3.88962409614197,5.50082833593995,4.34340176549096,6.65825490638893
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.23583223722525,-6.56012033180301,5.90479756735227,3.78453403115218,5.73575537652942,4.57700837566491,6.89450237739394
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.25210928818925,-6.76575272689568,5.7543649060405,3.63410136984041,5.72243472543018,4.56377329222598,6.88109615863438
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.41697253090256,-6.49852953446135,5.67470210857249,3.5544385723724,5.58751558435665,4.42964838031703,6.74538278839627
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.98783575270515,-7.40750371833245,5.76470733500438,3.64444379880429,5.12033821790142,3.96419948017656,6.27647695562629
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.43130366113642,-6.67925295542693,5.84005726513789,3.7197937289378,5.57578741651316,4.41798301753378,6.73359181549253
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.25237317668738,-6.6224826787785,5.94781364614823,3.82755010994813,5.72221876698535,4.56355871044821,6.88087882352249
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.92757916894252,-6.30215395112813,6.37222233759682,4.25195880139673,5.98802045709871,4.82741084901937,7.14863006517804
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-4.81289551460426,-6.4976360557954,6.23417589697179,4.1139123607717,6.08187412565354,4.92045441807694,7.24329383323015
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.39440585299333,-6.69115660640421,6.2359234047678,4.11565986856771,5.60598347780754,4.44801535422571,6.76395160138937
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.52095336610884,-6.93325675637202,6.05360818310857,3.93334464690848,5.50242078248784,4.34498660952562,6.65985495545006
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.57061847774514,-7.17404614446732,5.65408612272263,3.53382258652254,5.46177634232635,4.30453044516205,6.61902223949064
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.67149232551922,-7.36101072972856,5.36158074003029,3.2413172038302,5.37922420593456,4.22232375479406,6.53612465707506
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.63038319697002,-7.10259461552678,5.76464142195745,3.64437788575736,5.41286668574302,4.25583143632921,6.56990193515683
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.53774210920818,-6.60031732256404,6.09490684821808,3.97464331201799,5.48868137786745,4.33131219220117,6.64605056353374
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.83182782554025,-7.24436617377851,5.80086394570664,3.68060040950655,5.24801043389897,4.0915570396813,6.40446382811664
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-4.43984341300338,-6.82297416647738,6.4832445443394,4.36298100813931,6.38716879470959,5.2226766986979,7.55166089072128
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-4.95061235326331,-6.72347617038866,6.34176617798979,4.2215026417897,5.96917078876995,4.80871623427244,7.12962534326745
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.43295954925508,-7.11283889288624,5.8885879542359,3.7683244180358,5.57443228726174,4.41663508076157,6.73222949376192
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.9432724933453,-6.65467515609284,6.06710247558499,3.9468389393849,5.15680745493277,4.00059095215534,6.3130239577102
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.91241560401756,-7.05961499500681,5.70372976260028,3.58346622640019,5.18205980916154,4.0257837813753,6.33833583694778
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-4.87427361890851,-5.65242708828132,6.07944149528368,3.95917795908359,6.03164412303343,4.87066586104818,7.19262238501868
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.03052461118795,-7.60365036967686,5.77975690456013,3.65949336836004,5.08540293441968,3.92932960129839,6.24147626754097
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.76472154833039,-7.20967360308886,6.04419565649397,3.92393212029388,4.48455814629228,3.32821707041884,5.64089922216572
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-6.58557930193327,-7.22870605515584,5.27599218950683,3.15572865330674,4.63116279640165,3.47512980878905,5.78719578401426
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-7.52945039960109,-7.7894850864528,5.55813635454586,3.43787281834577,3.85872695390811,2.69931296965987,5.01814093815636
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-6.75424127602001,-7.4121299944309,5.15072049610145,3.03045695990136,4.49313488732359,3.33681614812228,5.6494536265249
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.77527244779399,-7.23881006054441,5.8128993117966,3.69263577559651,5.29429366151862,4.13769688078811,6.45089044224913
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.66276040085002,-6.51985829533211,5.57645224359538,3.45618870739529,5.38637015160988,4.22944175665013,6.54329854656964
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-7.09221985013649,-7.64629674271603,4.19886637541732,2.07860283921723,4.2165433428982,3.05923448214607,5.37385220365033
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-6.66419449565984,-7.52958496617808,5.35199120755971,3.23172767135962,4.56682647595597,3.41067757090305,5.7229753810089
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.63781710311681,-7.53743547706884,5.03325517990925,2.91299164370916,4.58841294415285,3.43230629528786,5.74451959301783
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-7.0166449385995,-7.46678620564586,4.96777383377874,2.84751029757865,4.27839158743994,3.12135243208643,5.43543074279346
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-6.64628123163622,-7.54050425290424,5.01535394970948,2.89509041350939,4.58148615482746,3.4253663165755,5.73760599307943
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.77819268643989,-6.90188059533149,5.90200919440484,3.78174565820475,5.29190382565619,4.13531483051615,6.44849282079622
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-6.1806927845284,-7.24656179211804,4.87596639990492,2.75570286370483,4.96250979808299,3.80659584604169,6.11842375012429
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-6.70457822437531,-7.38345353121331,5.15960872937714,3.03934519317704,4.53377764164963,3.37755746343452,5.68999781986474
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.0357848487955,-6.93214392913775,4.67886871554592,2.55860517934583,5.08109811347734,3.92503222409979,6.2371640028549
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-6.6307519053358,-7.53877819170482,4.65019577397658,2.52993223777649,4.59419489045234,3.43809898329231,5.75029079761237
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-6.25734744813653,-7.42702633658286,4.42089560472281,2.30063206852272,4.89977791677896,3.74390286957912,6.0556529639788
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-6.12366954482442,-7.41112604505878,5.72432520415296,3.60406166795287,5.00917590991891,3.85321440346633,6.16513741637149
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-6.24532657893204,-6.74510479075299,5.8476000854468,3.72733654924671,4.90961543617586,3.75373618525847,6.06549468709324
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.27376539045289,-7.54185215396403,5.66576595949873,3.54550242329863,4.88634196441589,3.73047151839824,6.04221241043353
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-7.07050041463236,-7.38322365813091,4.51585615126129,2.3955926150612,4.23431787853507,3.07708937501369,5.39154638205646
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-7.04943758252545,-7.58839427436303,5.7054543862328,3.58519085003271,4.25155506961339,3.09440230120246,5.40870783802432
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-7.05359843254255,-7.70939795742604,4.61246139738606,2.49219786118597,4.24814995455436,3.09098239623448,5.40531751287425
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-6.84703458763699,-7.38937489913545,4.35635408659728,2.23609055039719,4.41719561975439,3.26066048229742,5.57373075721135
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-7.04282012095395,-7.68687010121479,5.11160419611975,2.99134065991966,4.2569706020063,3.0998411820265,5.4141000219861
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-7.16795000998697,-7.8185488614368,4.72478547360075,2.60452193740066,4.15456804778554,2.9969610500586,5.31217504551247
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-6.04221964618863,-7.20028495534331,5.20264696582195,3.08238342962185,5.07583206797821,3.91977510077554,6.23188903518088
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-6.21684278326052,-7.51050026395305,5.44778421577514,3.32752067957505,4.9329257216177,3.77703369248951,6.08881775074589
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-6.9560414005834,-7.59611999338104,4.59947401737917,2.47921048117908,4.32798770820392,3.17114473764316,5.48483067876467
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-6.3725395536116,-7.56502415957804,5.30180111225309,3.181537576053,4.80550814703912,3.64963759687798,5.96137869720026
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-6.75595692593076,-7.29548672851345,4.66286652456503,2.54260298836494,4.49173085081107,3.33540849171172,5.64805320991041
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-6.37923540691834,-7.56766562551059,5.32965354899277,3.20939001279268,4.8000284611975,3.64415617935321,5.95590074304178
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-6.04618376163049,-7.48514686879892,5.70013486554465,3.57987132934456,5.07258795460443,3.91653638323153,6.22863952597732
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-6.48443430277402,-7.25881344076988,5.13968637451095,3.01942283831086,4.71393683496755,3.55800860177264,5.86986506816246
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-6.96798398638483,-7.83175605828248,5.41347749427578,3.29321395807569,4.31821425359992,3.16133403800579,5.47509446919405
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-6.9967537433744,-7.90722422313975,4.26295183583182,2.14268829963173,4.29466994597838,3.13769715416411,5.45164273779265
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-7.14449670866238,-7.52317472461166,4.40303640183348,2.28277286563339,4.17376152728996,3.0162498429778,5.33127321160213
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.46548666922359,-7.3467943339358,5.91425819446545,3.79399465826536,5.54781306629095,4.39015444183875,6.70547169074315
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-5.57951327284101,-6.86050016902388,5.57048776297292,3.45022422677282,5.45449710837092,4.2972836632276,6.61171055351425
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-5.03794517626159,-6.54782597806817,6.16983116865387,4.04956763245378,5.89770022157417,4.73781030105642,7.05759014209192
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-5.44631989754645,-7.13154837307603,6.19233358271761,4.07207004651752,5.5634985782903,4.4057589159955,6.72123824058511
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-6.72340044082911,-7.46708942725804,6.02222963726831,3.90196610106822,4.51837410332749,3.36211798680457,5.67463021985042
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-6.61164665965029,-7.2966759019337,6.14871964552327,4.02845610932318,4.60983005142252,3.45376197096463,5.76589813188041
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-6.21636057522449,-6.88321828391455,4.88461210518651,2.76434856898642,4.93332034623486,3.7774280666735,6.08921262579623
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-5.61440872155146,-7.20986485403919,5.53454842283274,3.41428488663264,5.42593971807637,4.26884986749487,6.58302956865787
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-5.88981175911567,-7.11605383799393,5.21484298700158,3.09457945080149,5.20055811896626,4.04423553888965,6.35688069904287
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.73238015802832,-7.01104863645112,5.83379094415111,3.71352740795102,5.3293954270706,4.17267950289485,6.48611135124635
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-3.8795468370334,-4.32694263404927,6.42007931742014,4.29981578122005,6.84569873462934,5.67534534271433,8.01605212654436
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-4.7956484412935,-5.3532925465798,6.31640669756049,4.1961431613604,6.09598861399445,4.9344415962415,7.2575356317474
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-4.88411744939935,-5.50700305153651,6.07212752091516,3.95186398471507,6.02358822692924,4.86267907497728,7.1844973788812
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-6.13276591778449,-7.08072349809425,4.98123576413021,2.86097222793012,5.00173171067559,3.84577885456692,6.15768456678427
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-5.50151256142033,-6.1078013305141,5.92119865236709,3.800935116167,5.51833055489789,4.36081941577628,6.67584169401949
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-6.09869025088486,-6.45624666954218,4.9247159918486,2.80445245564851,5.02961821608421,3.87363087704327,6.18560555512514
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-6.72821767417503,-7.59776005933049,4.76042855096272,2.64016501476263,4.51443182380729,3.35816623165057,5.67069741596402
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-6.80684485283095,-7.72173356644591,3.11599313730173,0.995729601101639,4.45008569525432,3.29364943744919,5.60652195305944
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-6.26392766985011,-7.60004811986172,5.36278827180596,3.24252473560586,4.89439286037064,3.73851981538343,6.05026590535786
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-6.88319124398547,-8.02865040225862,4.24861590819748,2.12835237199739,4.38760609489522,3.23097527090167,5.54423691888877
